14, 16, 6
13, 16, 6
11, 16, 46
9, 16, 6
8, 16, 6
15, 15, 6
7, 15, 6
16, 14, 6
12, 16, 46
6, 14, 6
16, 13, 6
13, 16, 46
10, 7, 47
11, 7, 47
12, 7, 47
8, 8, 47
9, 8, 47
10, 8, 47
11, 8, 47
12, 8, 47
6, 13, 6
17, 12, 6
16, 12, 6
15, 12, 6
14, 12, 6
13, 12, 6
12, 12, 6
11, 12, 6
10, 12, 6
9, 12, 6
8, 12, 6
7, 12, 6
6, 12, 6
5, 12, 6
17, 11, 6
16, 11, 6
15, 11, 6
14, 11, 6
13, 11, 6
12, 11, 6
11, 11, 6
10, 11, 6
9, 11, 6
8, 11, 6
7, 11, 6
6, 11, 6
5, 11, 6
17, 10, 6
16, 10, 6
15, 10, 6
14, 10, 6
13, 10, 6
12, 10, 6
11, 10, 6
10, 10, 6
9, 10, 6
8, 10, 6
7, 10, 6
6, 10, 6
5, 10, 6
16, 9, 6
13, 8, 47
14, 8, 47
8, 9, 47
9, 9, 47
10, 9, 47
11, 9, 47
12, 9, 47
13, 9, 47
14, 9, 47
6, 9, 6
16, 8, 6
7, 10, 47
6, 8, 6
15, 7, 6
7, 7, 6
14, 6, 6
13, 6, 6
8, 10, 47
9, 6, 6
8, 6, 6
12, 5, 6
11, 5, 6
10, 5, 6
12, 17, 5
11, 17, 5
10, 17, 5
14, 16, 5
13, 16, 5
9, 10, 47
9, 16, 5
8, 16, 5
15, 15, 5
7, 15, 5
16, 14, 5
10, 10, 47
6, 14, 5
16, 13, 5
15, 13, 5
14, 13, 5
13, 13, 5
12, 13, 5
11, 13, 5
10, 13, 5
9, 13, 5
8, 13, 5
7, 13, 5
6, 13, 5
16, 9, 5
15, 9, 5
14, 9, 5
13, 9, 5
12, 9, 5
11, 9, 5
10, 9, 5
9, 9, 5
8, 9, 5
7, 9, 5
6, 9, 5
16, 8, 5
11, 10, 47
6, 8, 5
15, 7, 5
7, 7, 5
14, 6, 5
13, 6, 5
12, 10, 47
9, 6, 5
8, 6, 5
12, 5, 5
11, 5, 5
10, 5, 5
12, 17, 4
11, 17, 4
10, 17, 4
14, 16, 4
13, 16, 4
13, 10, 47
9, 16, 4
8, 16, 4
15, 15, 4
7, 15, 4
16, 14, 4
14, 10, 47
6, 14, 4
16, 13, 4
15, 13, 4
14, 13, 4
13, 13, 4
12, 13, 4
11, 13, 4
10, 13, 4
9, 13, 4
8, 13, 4
7, 13, 4
6, 13, 4
16, 9, 4
15, 9, 4
14, 9, 4
13, 9, 4
12, 9, 4
11, 9, 4
10, 9, 4
9, 9, 4
8, 9, 4
7, 9, 4
6, 9, 4
16, 8, 4
15, 10, 47
6, 8, 4
15, 7, 4
7, 7, 4
14, 6, 4
13, 6, 4
7, 11, 47
9, 6, 4
8, 6, 4
12, 5, 4
11, 5, 4
10, 5, 4
12, 17, 3
11, 17, 3
10, 17, 3
14, 16, 3
13, 16, 3
8, 11, 47
9, 16, 3
8, 16, 3
15, 15, 3
7, 15, 3
16, 14, 3
9, 11, 47
6, 14, 3
16, 13, 3
15, 13, 3
14, 13, 3
13, 13, 3
12, 13, 3
11, 13, 3
10, 13, 3
9, 13, 3
8, 13, 3
7, 13, 3
6, 13, 3
16, 9, 3
15, 9, 3
14, 9, 3
13, 9, 3
12, 9, 3
11, 9, 3
10, 9, 3
9, 9, 3
8, 9, 3
7, 9, 3
6, 9, 3
16, 8, 3
10, 11, 47
6, 8, 3
15, 7, 3
7, 7, 3
14, 6, 3
13, 6, 3
11, 11, 47
9, 6, 3
8, 6, 3
12, 5, 3
11, 5, 3
10, 5, 3
12, 17, 2
11, 17, 2
10, 17, 2
14, 16, 2
13, 16, 2
12, 11, 47
9, 16, 2
8, 16, 2
15, 15, 2
7, 15, 2
16, 14, 2
13, 11, 47
6, 14, 2
16, 13, 2
14, 11, 47
15, 11, 47
7, 12, 47
8, 12, 47
9, 12, 47
10, 12, 47
11, 12, 47
12, 12, 47
13, 12, 47
6, 13, 2
17, 12, 2
16, 12, 2
15, 12, 2
14, 12, 2
13, 12, 2
12, 12, 2
11, 12, 2
10, 12, 2
9, 12, 2
8, 12, 2
7, 12, 2
6, 12, 2
5, 12, 2
17, 11, 2
16, 11, 2
15, 11, 2
14, 11, 2
13, 11, 2
12, 11, 2
11, 11, 2
10, 11, 2
9, 11, 2
8, 11, 2
7, 11, 2
6, 11, 2
5, 11, 2
17, 10, 2
16, 10, 2
15, 10, 2
14, 10, 2
13, 10, 2
12, 10, 2
11, 10, 2
10, 10, 2
9, 10, 2
8, 10, 2
7, 10, 2
6, 10, 2
5, 10, 2
16, 9, 2
14, 12, 47
15, 12, 47
8, 13, 47
9, 13, 47
10, 13, 47
11, 13, 47
12, 13, 47
13, 13, 47
14, 13, 47
6, 9, 2
16, 8, 2
8, 14, 47
6, 8, 2
15, 7, 2
7, 7, 2
14, 6, 2
13, 6, 2
9, 14, 47
9, 6, 2
8, 6, 2
12, 5, 2
11, 5, 2
10, 5, 2
12, 17, 1
11, 17, 1
10, 17, 1
14, 16, 1
13, 16, 1
10, 14, 47
9, 16, 1
8, 16, 1
15, 15, 1
7, 15, 1
16, 14, 1
11, 14, 47
6, 14, 1
16, 13, 1
6, 13, 1
17, 12, 1
12, 14, 47
13, 14, 47
5, 12, 1
17, 11, 1
5, 11, 1
17, 10, 1
14, 14, 47
10, 15, 47
5, 10, 1
16, 9, 1
6, 9, 1
16, 8, 1
11, 15, 47
6, 8, 1
15, 7, 1
7, 7, 1
14, 6, 1
13, 6, 1
12, 15, 47
9, 6, 1
8, 6, 1
12, 5, 1
11, 5, 1
10, 5, 1
12, 17, 0
11, 17, 0
10, 17, 0
14, 16, 0
13, 16, 0
12, 16, 0
11, 16, 0
10, 16, 0
9, 16, 0
8, 16, 0
15, 15, 0
14, 15, 0
13, 15, 0
12, 15, 0
11, 15, 0
10, 15, 0
9, 15, 0
8, 15, 0
7, 15, 0
16, 14, 0
15, 14, 0
14, 14, 0
13, 14, 0
12, 14, 0
11, 14, 0
10, 14, 0
9, 14, 0
8, 14, 0
7, 14, 0
6, 14, 0
16, 13, 0
15, 13, 0
14, 13, 0
13, 13, 0
12, 13, 0
11, 13, 0
10, 13, 0
9, 13, 0
8, 13, 0
7, 13, 0
6, 13, 0
17, 12, 0
16, 12, 0
15, 12, 0
14, 12, 0
13, 12, 0
12, 12, 0
11, 12, 0
10, 12, 0
9, 12, 0
8, 12, 0
7, 12, 0
6, 12, 0
5, 12, 0
17, 11, 0
16, 11, 0
15, 11, 0
14, 11, 0
13, 11, 0
12, 11, 0
11, 11, 0
10, 11, 0
9, 11, 0
8, 11, 0
7, 11, 0
6, 11, 0
5, 11, 0
17, 10, 0
16, 10, 0
15, 10, 0
14, 10, 0
13, 10, 0
12, 10, 0
11, 10, 0
10, 10, 0
9, 10, 0
8, 10, 0
7, 10, 0
6, 10, 0
5, 10, 0
16, 9, 0
15, 9, 0
14, 9, 0
13, 9, 0
12, 9, 0
11, 9, 0
10, 9, 0
9, 9, 0
8, 9, 0
7, 9, 0
6, 9, 0
16, 8, 0
15, 8, 0
14, 8, 0
13, 8, 0
12, 8, 0
11, 8, 0
10, 8, 0
9, 8, 0
8, 8, 0
7, 8, 0
6, 8, 0
15, 7, 0
14, 7, 0
13, 7, 0
12, 7, 0
11, 7, 0
10, 7, 0
9, 7, 0
8, 7, 0
7, 7, 0
14, 6, 0
13, 6, 0
12, 6, 0
11, 6, 0
10, 6, 0
9, 6, 0
8, 6, 0
12, 5, 0
11, 5, 0
10, 5, 0
